FID	osm_id	Xstart	Ystart	Xend	Yend	length	startid	endid
698	410145304	114.3575877	30.53339565	114.3575767	30.53344045	5.643922534	875	873
699	127030844	114.349652	30.5334078	114.349673	30.533466	6.759640534	141	142
700	610942763	114.3567222	30.53343746	114.3567123	30.53345853	2.522083567	755	754
701	234857978	114.3569933	30.5333625	114.3567123	30.53345853	28.99563777	798	754
702	312772215	114.3575805	30.53345757	114.3575767	30.53344045	1.931473128	874	873
703	103747027	114.3575805	30.53345757	114.3575877	30.53339565	6.900346195	874	875
704	103639127	114.3622245	30.5334462	114.3622659	30.5333631	10.03292082	1129	1133
705	610942763	114.3572697	30.533362	114.3571126	30.53341732	24.23303149	830	813
706	103747571	114.3612223	30.5334585	114.3611596	30.5327991	73.35065397	1090	1085
707	527572906	114.362966	30.5333731	114.3636311	30.5334562	64.489448	1159	1180
708	103639126	114.3636271	30.5330155	114.3636311	30.5334562	48.85889482	1179	1180
709	103640953	114.3623704	30.5334677	114.3622245	30.5334462	14.20308844	1139	1129
710	492930478	114.3494185	30.5335044	114.3490652	30.5332611	43.34024305	129	112
711	402823347	114.3494185	30.5335044	114.3493054	30.533215	33.86997319	129	121
712	103747027	114.3575768	30.53348933	114.3575805	30.53345757	3.539081459	872	874
713	312772215	114.3575768	30.53348933	114.3575805	30.53345757	4.406494412	872	874
714	410145304	114.3575767	30.53344045	114.3575761	30.53348944	5.431190935	873	871
715	312772215	114.3575761	30.53348944	114.3575768	30.53348933	0.06753849	871	872
716	410145304	114.3575761	30.53348944	114.357576	30.533496	0.727242371	871	870
717	103747027	114.357576	30.533496	114.3575768	30.53348933	0.743109832	870	872
718	103747561	114.359039	30.5334147	114.3590671	30.5334962	9.429185377	966	968
719	410145304	114.357576	30.533496	114.3575037	30.5335143	7.228969496	870	858
720	103745916	114.3709373	30.53325618	114.3693816	30.5334933	151.5944063	1324	1300
721	103640973	114.3623704	30.5334677	114.3629337	30.5335307	54.50778789	1139	1158
722	103640963	114.362966	30.5333731	114.3629337	30.5335307	17.74486721	1159	1158
723	492930477	114.349673	30.533466	114.3497124	30.5335753	12.6935597	142	145
724	243164211	114.3563668	30.5335604	114.3567222	30.53343746	36.72425465	733	755
725	610942763	114.35641	30.53356182	114.3563668	30.5335604	4.145652671	739	733
726	234857978	114.3567123	30.53345853	114.35641	30.53356182	31.18653101	754	739
727	610942763	114.3567123	30.53345853	114.35641	30.53356182	36.35072089	754	739
728	610942763	114.3563668	30.5335604	114.3562347	30.5336061	14.17022783	733	704
729	243164211	114.3562347	30.5336061	114.3563668	30.5335604	13.65036445	704	733
730	103747027	114.357608	30.5336165	114.357576	30.533496	13.70743299	883	870
731	103747560	114.3597858	30.5326577	114.3602353	30.5336226	115.3421672	1012	1038
732	103747555	114.3602353	30.5336226	114.3612223	30.5334585	96.45110394	1038	1090
733	610942763	114.3562347	30.5336061	114.3561971	30.53363457	4.811732365	704	701
734	234857978	114.35641	30.53356182	114.3561971	30.53363457	21.96625876	739	701
735	103640973	114.3629337	30.5335307	114.3636108	30.5336165	65.67203547	1158	1176
736	103639126	114.3636311	30.5334562	114.3636108	30.5336165	17.87782341	1180	1176
737	103639127	114.3620744	30.5336295	114.3622245	30.5334462	24.96519732	1123	1129
738	103747561	114.3590671	30.5334962	114.3591174	30.5336416	16.82675232	968	970
739	103747566	114.3600362	30.5333394	114.3591174	30.5336416	94.32522714	1027	970
740	103637109	114.3671415	30.5336221	114.3663025	30.5334052	84.86287646	1251	1228
741	103504861	114.3671415	30.5336221	114.3672948	30.5331466	69.40875309	1251	1252
742	103639638	114.3612762	30.5336595	114.3612513	30.533408	27.98428669	1096	1095
743	103639128	114.3612762	30.5336595	114.3620744	30.5336295	76.67326444	1096	1123
744	104372395	114.3545381	30.5334098	114.354517	30.5336909	31.22932446	546	543
745	103949733	114.3558019	30.5333882	114.354517	30.5336909	128.1303872	664	543
746	202358435	114.3527098	30.5337328	114.3527383	30.5334376	32.84712057	370	374
747	103949733	114.3532774	30.533738	114.3527098	30.5337328	54.47399887	425	370
748	358205764	114.3532774	30.533738	114.3532776	30.533441	32.92633289	425	426
749	103949733	114.354517	30.5336909	114.3532774	30.533738	119.2497074	543	425
750	104372389	114.3523799	30.5326872	114.3519854	30.5337477	128.09743	356	317
751	103949733	114.3527098	30.5337328	114.3519854	30.5337477	69.53821125	370	317
752	103639127	114.361962	30.5337265	114.3620744	30.5336295	15.29268054	1118	1123
753	103747561	114.3591174	30.5336416	114.3591508	30.5337384	11.20000566	970	971
754	149552429	114.3497124	30.5335753	114.349786	30.5337657	22.25870043	145	149
755	103747544	114.3570705	30.5337659	114.357608	30.5336165	54.17631397	807	883
756	104373474	114.3571399	30.5331615	114.3551807	30.5337851	200.5890583	816	618
757	610942763	114.3561971	30.53363457	114.3559954	30.53380748	27.25754296	701	682
758	243164213	114.3571126	30.53341732	114.3559954	30.53380748	115.6100067	813	682
759	243164211	114.3555633	30.53383843	114.3562347	30.5336061	69.39637151	639	704
760	610942763	114.3555982	30.5338392	114.3555633	30.53383843	3.357060861	641	639
761	234857978	114.3561971	30.53363457	114.3555982	30.5338392	61.78517747	701	641
762	103640975	114.361962	30.5337265	114.3628717	30.5338329	88.09463497	1118	1157
763	103640963	114.3629337	30.5335307	114.3628717	30.5338329	34.02708577	1158	1157
764	312772215	114.3563635	30.5338653	114.3575761	30.53348944	123.9874297	731	871
765	103639131	114.366325	30.5338424	114.3663025	30.5334052	48.51745227	1229	1228
766	103747027	114.3576888	30.5338671	114.357608	30.5336165	28.85875778	896	883
767	103747559	114.3590671	30.5334962	114.3576888	30.5338671	140.8841752	968	896
768	610942763	114.3558067	30.53387315	114.3555982	30.5338392	20.61935875	665	641
769	243164213	114.3559954	30.53380748	114.3558067	30.53387315	19.51548516	682	665
770	27619462	114.3603489	30.5338653	114.3600362	30.5333394	65.75947862	1043	1027
771	103639128	114.3603489	30.5338653	114.3612762	30.5336595	92.39945067	1043	1096
772	610942763	114.3559954	30.53380748	114.3558067	30.53387315	20.61082448	682	665
773	610942763	114.3555633	30.53383843	114.3553484	30.53391278	22.73361171	639	630
774	243164211	114.3553484	30.53391278	114.3555633	30.53383843	22.20878957	630	639
775	103640975	114.3628717	30.5338329	114.3635749	30.5339001	67.89403976	1157	1174
776	103639126	114.3636108	30.5336165	114.3635749	30.5339001	31.62898682	1176	1174
777	610942763	114.3553484	30.53391278	114.3553302	30.5339308	2.654757745	630	627
778	234857978	114.3555982	30.5338392	114.3553302	30.5339308	27.65853079	641	627
779	312772215	114.3573026	30.5332184	114.3549528	30.5339319	240.486711	835	583
780	312772215	114.3549528	30.5339319	114.3549077	30.5339459	4.597988135	583	582
781	312772193	114.356089	30.5339544	114.3563635	30.5338653	28.13402554	692	731
782	149561626	114.3496767	30.53397652	114.3488684	30.5318483	248.3931892	143	108
783	549205827	114.3496767	30.53397652	114.3479024	30.52919356	557.2570416	143	36
784	243164211	114.3551965	30.53396532	114.3553484	30.53391278	15.69536764	619	630
785	312772206	114.354517	30.5336909	114.3546187	30.5339674	32.16986562	543	550
786	323203757	114.3551807	30.5337851	114.3546187	30.5339674	57.61682159	618	550
787	103747561	114.3591508	30.5337384	114.3592679	30.5339564	26.76074704	971	977
788	610942763	114.3552163	30.53396969	114.3551965	30.53396532	1.963933125	623	619
789	234857978	114.3553302	30.5339308	114.3552163	30.53396969	11.74299919	627	623
790	415176579	114.349786	30.5337657	114.3498713	30.5339865	25.81104542	149	157
791	312772207	114.3549077	30.5339459	114.354907	30.5339736	3.071641863	582	581
792	610942763	114.3553302	30.5339308	114.3552163	30.53396969	12.48889334	627	623
793	312772215	114.3549077	30.5339459	114.3547852	30.533988	12.64857084	582	567
794	415176579	114.3498713	30.5339865	114.3498875	30.5340284	4.898417898	157	160
795	312772217	114.3549626	30.5340249	114.3549528	30.5339319	10.35401746	584	583
796	610942763	114.3551965	30.53396532	114.3549626	30.5340249	26.66225863	619	584
797	312772206	114.3546187	30.5339674	114.3546469	30.5340408	8.575566433	550	554
798	312772199	114.3547852	30.533988	114.3546469	30.5340408	14.50572614	567	554
799	312772217	114.3549641	30.53404572	114.3549626	30.5340249	2.312841887	586	584
800	243164211	114.3549641	30.53404572	114.3551965	30.53396532	24.01457481	586	619
801	312772205	114.354907	30.5339736	114.3546947	30.5340513	22.11995713	581	557
802	312772217	114.3549649	30.53405562	114.3549641	30.53404572	1.099622323	587	586
803	234857978	114.3552163	30.53396969	114.3549649	30.53405562	25.94467586	623	587
804	103640963	114.3628717	30.5338329	114.362829	30.5340412	23.45355005	1157	1156
805	312772207	114.354907	30.5339736	114.3548863	30.53407264	11.15699222	581	580
806	243164211	114.3548863	30.53407264	114.3549641	30.53404572	8.04003897	580	586
807	540033694	114.3510113	30.5340892	114.3510917	30.5330519	161.1638085	229	245
808	149561626	114.3497142	30.5340953	114.3496767	30.53397652	13.652498	144	143
809	312772207	114.3548863	30.53407264	114.3548841	30.5340832	1.190501389	580	579
810	234857978	114.3549649	30.53405562	114.3548841	30.5340832	8.329140476	587	579
811	103639127	114.3614822	30.534066	114.361962	30.5337265	59.60018793	1101	1118
812	312772207	114.3548841	30.5340832	114.354876	30.5341222	4.393219647	579	577
813	103747027	114.3577971	30.5341364	114.3576888	30.5338671	31.61274831	904	896
814	103747578	114.3591508	30.5337384	114.3577971	30.5341364	139.1956811	971	904
815	104451056	114.3510113	30.5340892	114.350829	30.534161	23.50902745	229	221
816	312772217	114.3549757	30.53416241	114.3549649	30.53405562	11.90640855	589	587
817	243164213	114.3558067	30.53387315	114.3549757	30.53416241	85.9556284	665	589
818	103640962	114.3635441	30.534143	114.362829	30.5340412	69.5477248	1173	1156
819	103639126	114.3635749	30.5339001	114.3635441	30.534143	27.09039303	1174	1173
820	103637115	114.36749	30.5341409	114.366325	30.5338424	116.6651963	1256	1229
821	103637109	114.36749	30.5341409	114.3671415	30.5336221	84.96104894	1256	1251
822	103747561	114.3592679	30.5339564	114.3593984	30.5341679	26.58251368	977	984
823	527572904	114.3614822	30.534066	114.3621248	30.5341708	63.52366526	1101	1126
824	312772207	114.354876	30.5341222	114.3548632	30.53420158	8.885575167	577	575
825	243164213	114.3549757	30.53416241	114.3548632	30.53420158	11.63769718	589	575
826	127024099	114.3713653	30.5341645	114.3709647	30.533252	108.2213907	1329	1325
827	231883160	114.3713535	30.5341668	114.3709373	30.53325618	108.5691408	1328	1324
828	103746465	114.3713535	30.5341668	114.3713653	30.5341645	1.160289649	1328	1329
829	312772207	114.3548632	30.53420158	114.3548561	30.5342453	4.894642353	575	574
830	312772186	114.3551393	30.5342593	114.356089	30.5339544	97.20609106	611	692
831	104451079	114.3508213	30.5342758	114.350771	30.5342314	6.894223643	219	214
832	104451079	114.3509281	30.534295	114.3508213	30.5342758	10.46792953	223	219
833	234857978	114.3548841	30.5340832	114.3543525	30.53429119	55.99865489	579	533
834	312772191	114.354876	30.5341222	114.3543525	30.53429119	54.91418252	577	533
835	149561624	114.349722	30.53430609	114.3494185	30.5335044	93.53133754	146	129
836	549205827	114.349722	30.53430609	114.3496767	30.53397652	36.83119002	146	143
837	312772217	114.3548561	30.5342453	114.3550139	30.5342979	16.22750194	574	592
838	312772217	114.3550139	30.5342979	114.3549757	30.53416241	15.461879	592	589
839	312772194	114.3550139	30.5342979	114.3551393	30.5342593	12.77242544	592	611
840	103639131	114.3662757	30.5342693	114.366325	30.5338424	47.68558465	1226	1229
841	312772188	114.3538454	30.5343119	114.3546187	30.5339674	83.46220516	482	550
842	312772215	114.3550139	30.5342979	114.3550478	30.5343161	3.828171298	592	593
843	312772215	114.3550478	30.5343161	114.3563635	30.5338653	136.2458613	593	731
844	27619462	114.3606668	30.5343017	114.3603489	30.5338653	57.19631876	1068	1043
845	527572904	114.3606668	30.5343017	114.3614822	30.534066	82.60019049	1068	1101
846	103745916	114.3693816	30.5334933	114.3693816	30.5334933	270.5685417	1300	1300
847	312772184	114.3546947	30.5340513	114.3540204	30.5343318	71.79455515	557	503
848	243164213	114.3548632	30.53420158	114.3544707	30.53433817	40.59153404	575	540
849	312772191	114.3544707	30.53433817	114.3548561	30.5342453	38.68942861	540	574
850	149561624	114.3497488	30.53436595	114.349722	30.53430609	7.120318492	147	146
851	127030843	114.3497488	30.53436595	114.3497142	30.5340953	30.18840683	147	144
852	103747029	114.356981	30.5336819	114.355166	30.5343632	189.9238141	795	616
853	103747027	114.3578858	30.5343572	114.3577971	30.5341364	25.91638253	906	904
854	103640962	114.3647491	30.534362	114.3635441	30.534143	121.0005414	1195	1173
855	312772220	114.3546469	30.5340408	114.3538623	30.5343947	85.02451431	554	483
856	312772200	114.3538623	30.5343947	114.3540204	30.5343318	16.69807403	483	503
857	527572904	114.3621248	30.5341708	114.36277	30.5343779	66.14704624	1126	1154
858	103640963	114.362829	30.5340412	114.36277	30.5343779	37.75611498	1156	1154
859	236801239	114.3507035	30.5344114	114.3498713	30.5339865	106.0718182	209	157
860	104449522	114.3508213	30.5342758	114.3507035	30.5344114	18.80935251	219	209
861	127030845	114.3498875	30.5340284	114.3501261	30.5344172	49.41441448	160	167
862	103747027	114.3579093	30.5344004	114.3578858	30.5343572	5.293699364	907	906
863	103747570	114.3592679	30.5339564	114.3579093	30.5344004	140.5965235	977	907
864	103746096	114.3636095	30.5318549	114.366223	30.5343982	482.1756985	1178	1223
865	527572904	114.366223	30.5343982	114.3662757	30.5342693	15.15880562	1223	1226
866	312772191	114.3543525	30.53429119	114.3540359	30.5344469	36.74570227	533	504
867	234857978	114.3543525	30.53429119	114.3540359	30.5344469	34.94870777	533	504
868	103746465	114.3698161	30.534422	114.3713535	30.5341668	150.2544771	1307	1328
869	104372389	114.3519854	30.5337477	114.3521844	30.5344929	86.34736492	317	332
870	103747561	114.3593984	30.5341679	114.3595876	30.5344746	38.54593839	984	996
871	103751595	114.3621248	30.5341708	114.3620377	30.5344682	34.01374443	1126	1120
872	103640962	114.3656645	30.5344802	114.3647491	30.534362	88.81975977	1207	1195
873	527572904	114.36277	30.5343779	114.3633715	30.5344882	59.07596099	1154	1171
874	527572904	114.3633715	30.5344882	114.3635206	30.5345096	14.50395385	1171	1172
875	103639126	114.3635441	30.534143	114.3635206	30.5345096	40.70495641	1173	1172
876	312772191	114.3540359	30.5344469	114.353966	30.5345472	12.9852842	504	491
877	312772191	114.353966	30.5345472	114.3544707	30.53433817	55.95802902	491	540
878	103640962	114.3659805	30.534521	114.3656645	30.5344802	30.66088712	1217	1207
879	527572904	114.3602168	30.5345444	114.3606668	30.5343017	50.88120848	1036	1068
880	527572904	114.3635206	30.5345096	114.3639864	30.5345613	45.06712555	1172	1183
881	103640961	114.3647491	30.534362	114.3639864	30.5345613	82.68657834	1195	1183
882	103747559	114.3576888	30.5338671	114.3572315	30.5345884	132.2349845	896	822
883	103747572	114.3578858	30.5343572	114.3572315	30.5345884	67.82084487	906	822
884	104372389	114.3521844	30.5344929	114.3521152	30.5346034	13.93458578	332	328
885	127030843	114.3498452	30.5346218	114.3497488	30.53436595	29.90819776	153	147
886	104449522	114.3517542	30.5346297	114.3508213	30.5342758	117.3641399	304	219
887	103747027	114.3580286	30.5346195	114.3579093	30.5344004	26.85301132	917	907
888	312772220	114.3538623	30.5343947	114.3533595	30.5346399	55.43266529	483	438
889	312772209	114.3535097	30.53463976	114.3533595	30.5346399	14.41331489	455	438
890	243164211	114.3535097	30.53463976	114.3548863	30.53407264	146.6643626	455	580
891	312772209	114.3536292	30.53464688	114.3535097	30.53463976	11.52704258	465	455
892	234857978	114.3540359	30.5344469	114.3536292	30.53464688	44.88656826	504	465
893	312772222	114.3521844	30.5344929	114.3522339	30.5346629	19.53165799	332	338
894	312772189	114.352228	30.5346259	114.3522339	30.5346629	4.140826072	337	338
895	312772189	114.3522339	30.5346629	114.3533605	30.5346073	108.2911521	338	440
896	312772209	114.3537373	30.534661	114.3536292	30.53464688	10.49282891	474	465
897	312772197	114.353966	30.5345472	114.3537373	30.534661	25.31523893	491	474
898	312772210	114.353691	30.53470008	114.3537373	30.534661	6.207468753	468	474
899	243164213	114.3544707	30.53433817	114.353691	30.53470008	85.05816569	540	468
900	103747541	114.359326	30.5338674	114.359326	30.5338674	359.132535	979	979
901	312772196	114.3533595	30.5346399	114.3533309	30.5347232	9.634120741	438	433
902	312772218	114.3533359	30.53472583	114.3533309	30.5347232	0.563798242	434	433
903	243164211	114.3533359	30.53472583	114.3535097	30.53463976	19.21212691	434	455
904	103747572	114.3572315	30.5345884	114.3572475	30.5347266	15.39802934	822	825
905	103751595	114.3620377	30.5344682	114.3619573	30.5347177	28.71632392	1120	1117
906	312772218	114.3533309	30.5347232	114.3532887	30.53474924	4.977203898	433	427
907	243164211	114.3532887	30.53474924	114.3533359	30.53472583	5.227101646	427	434
908	312772218	114.3534003	30.53475944	114.3533359	30.53472583	7.212392727	441	434
909	234857978	114.3536292	30.53464688	114.3534003	30.53475944	25.26390132	465	441
910	527572904	114.3639864	30.5345613	114.3656445	30.5347455	160.4267905	1183	1206
911	103640956	114.3656645	30.5344802	114.3656445	30.5347455	29.47456067	1207	1206
912	103747561	114.3595876	30.5344746	114.3597924	30.5347637	37.59670767	996	1011
913	527572904	114.3597924	30.5347637	114.3602168	30.5345444	47.43470987	1011	1036
914	103937231	114.3633048	30.5347637	114.3620377	30.5344682	126.0848869	1168	1120
915	103937240	114.3633048	30.5347637	114.3633715	30.5344882	31.20632868	1168	1171
916	103751595	114.3619573	30.5347177	114.3617212	30.5347686	23.3497459	1117	1110
917	415176579	114.3498875	30.5340284	114.3501914	30.53480581	90.99106808	160	171
918	127030846	114.3501261	30.5344172	114.3501914	30.53480581	44.27489937	167	171
919	527572904	114.3660953	30.5347637	114.366223	30.5343982	42.33312394	1219	1223
920	312772218	114.3534845	30.53480343	114.3534003	30.53475944	9.441022836	453	441
921	243164213	114.353691	30.53470008	114.3534845	30.53480343	22.8879684	468	453
922	527572904	114.3656445	30.5347455	114.3660953	30.5347637	43.48405717	1206	1219
923	161502951	114.3710499	30.5347686	114.3707023	30.5347513	33.71403227	1326	1322
924	103747567	114.3595876	30.5344746	114.3589854	30.5348055	68.45107184	996	962
925	273990968	114.3521152	30.5346034	114.3522194	30.5348246	27.13474116	328	336
926	103747027	114.3581377	30.5348112	114.3580286	30.5346195	23.70410576	924	917
927	103747543	114.3593984	30.5341679	114.3581377	30.5348112	140.5146205	984	924
928	312772218	114.3535327	30.5348286	114.3534845	30.53480343	5.400898541	460	453
929	312772210	114.3535327	30.5348286	114.353691	30.53470008	20.82606002	460	468
930	312772218	114.3532887	30.53474924	114.3531562	30.5348309	15.60524295	427	416
931	103939869	114.3572475	30.5347266	114.3568319	30.5348246	41.3368511	825	774
932	243164211	114.3531121	30.5348367	114.3532887	30.53474924	19.5220747	412	427
933	312772203	114.3531562	30.5348309	114.3531121	30.5348367	4.281645425	416	412
934	312772213	114.3533595	30.5346399	114.3529881	30.534853	42.87017407	438	396
935	312772203	114.3531121	30.5348367	114.3529881	30.534853	12.03524296	412	396
936	103642343	114.3573227	30.5348541	114.3572475	30.5347266	15.87071613	838	825
937	103747565	114.3580286	30.5346195	114.3573227	30.5348541	72.56371226	917	838
938	103751595	114.3603127	30.5348505	114.3602168	30.5345444	35.16100721	1041	1036
939	103937231	114.3620377	30.5344682	114.3603127	30.5348505	173.5142724	1120	1041
940	312772218	114.3531562	30.5348309	114.3531714	30.53487197	4.781799399	416	417
941	234857978	114.3534003	30.53475944	114.3531714	30.53487197	25.25934038	441	417
942	306232292	114.3552853	30.5348716	114.3550478	30.5343161	65.6723337	625	593
943	103939869	114.3554365	30.5348427	114.3552853	30.5348716	14.85958656	635	625
944	103939869	114.3568319	30.5348246	114.3554365	30.5348427	142.1159012	774	635
945	104372389	114.3521152	30.5346034	114.3519227	30.5349055	38.2532411	328	312
946	273992190	114.3519227	30.5349055	114.3522194	30.5348246	30.81503292	312	336
947	103937240	114.363293	30.5348794	114.3633048	30.5347637	12.87675745	1167	1168
948	103937251	114.363293	30.5348794	114.3619573	30.5347177	130.0856965	1167	1117
949	231883160	114.3716808	30.5348829	114.3713535	30.5341668	85.37635269	1330	1328
950	127024099	114.3716808	30.5348829	114.3713653	30.5341645	85.20512656	1330	1329
951	312772218	114.3531714	30.53487197	114.353199	30.53494637	8.661924467	417	418
952	243164213	114.3534845	30.53480343	114.353199	30.53494637	31.65407252	453	418
953	312772222	114.3522339	30.5346629	114.3528153	30.5349684	67.38862277	338	382
954	312772213	114.3529881	30.534853	114.3528153	30.5349684	20.94443764	396	382
955	312772222	114.3528153	30.5349684	114.3528247	30.5349798	1.552702706	382	384
956	243164211	114.3528247	30.5349798	114.3531121	30.5348367	31.81801804	384	412
957	540033698	114.3518679	30.5349852	114.3510113	30.5340892	158.9328597	308	229
958	104372389	114.3519227	30.5349055	114.3518679	30.5349852	10.28238799	312	308
959	149554145	114.3486649	30.5310157	114.3501612	30.535018	466.3747112	95	169
960	127030846	114.3501914	30.53480581	114.3501612	30.535018	23.70285672	171	169
961	312772210	114.3534572	30.5350209	114.3535327	30.5348286	22.51654416	450	460
962	312772215	114.3534572	30.5350209	114.3550139	30.5342979	170.0318351	450	592
963	312772218	114.353199	30.53494637	114.3532274	30.5350231	8.932887492	418	423
964	312772218	114.3532274	30.5350231	114.3535327	30.5348286	38.52627357	423	460
965	312772222	114.3528247	30.5349798	114.3528614	30.53502439	6.071910441	384	386
966	234857978	114.3531714	30.53487197	114.3528614	30.53502439	34.21191369	417	386
967	103751595	114.3617212	30.5347686	114.3603127	30.5348505	149.5908707	1110	1041
968	273990968	114.3522194	30.5348246	114.352706	30.53504065	52.51796477	336	368
969	243164211	114.352706	30.53504065	114.3528247	30.5349798	13.23678545	368	384
970	104372389	114.3518679	30.5349852	114.3518004	30.5350518	9.822236396	308	305
971	127030842	114.3500755	30.5350603	114.3498452	30.5346218	53.75009307	166	153
972	149561624	114.3500755	30.5350603	114.3497488	30.53436595	83.11624117	166	147
973	366939495	114.3553438	30.5350627	114.3552853	30.5348716	21.91714037	629	625
974	273990968	114.352706	30.53504065	114.3527676	30.53507051	6.777534344	368	378
975	234857978	114.3528614	30.53502439	114.3527676	30.53507051	10.35152901	386	378
976	103745624	114.3707023	30.5347513	114.3710499	30.5347686	90.22135155	1322	1326
977	312772202	114.3532274	30.5350231	114.3533568	30.535079	13.87847638	423	437
978	312772215	114.3533568	30.535079	114.3534572	30.5350209	11.58969466	437	450
979	103642343	114.3574521	30.5350733	114.3573227	30.5348541	27.2901941	852	838
980	103747558	114.3581377	30.5348112	114.3574521	30.5350733	72.16820627	924	852
981	312772222	114.3528614	30.53502439	114.3529183	30.53508688	8.851633711	386	390
982	243164213	114.353199	30.53494637	114.3529183	30.53508688	31.11474549	418	390
983	243164211	114.3525989	30.53509558	114.352706	30.53504065	11.95009532	362	368
984	103747027	114.3583193	30.5350861	114.3581377	30.5348112	35.1072394	936	924
985	103747567	114.3589854	30.5348055	114.3583193	30.5350861	71.09052674	962	936
986	103639131	114.3676208	30.5350609	114.3662757	30.5342693	156.1201552	1260	1226
987	103637115	114.3676208	30.5350609	114.36749	30.5341409	131.0081401	1260	1256
988	236801239	114.3517264	30.5351194	114.3507035	30.5344114	125.7099532	301	209
989	236801239	114.3518004	30.5350518	114.3517264	30.5351194	10.32453628	305	301
990	127024099	114.3717294	30.5350658	114.3716808	30.5348829	20.80636003	1332	1330
991	273990968	114.3527676	30.53507051	114.352845	30.53512355	9.532298861	378	385
992	243164213	114.3529183	30.53508688	114.352845	30.53512355	8.122284215	390	385
993	366939507	114.3525989	30.53509558	114.3526506	30.53512808	6.131008266	362	366
994	234857978	114.3527676	30.53507051	114.3526506	30.53512808	12.92103435	378	366
995	103747537	114.3591939	30.5351124	114.3589854	30.5348055	39.4712781	973	962
996	527572904	114.3591939	30.5351124	114.3597924	30.5347637	69.29583911	973	1011
997	231883160	114.3716858	30.53507852	114.3716808	30.5348829	22.05440819	1331	1330
998	103746471	114.3716858	30.53507852	114.3717294	30.5350658	4.41288801	1331	1332
999	103937231	114.3662236	30.5351105	114.3633048	30.5347637	282.7604098	1222	1168
1000	103747027	114.3583578	30.5351445	114.3583193	30.5350861	7.454437068	939	936
1001	103937231	114.3663364	30.5351251	114.3662236	30.5351105	10.94529377	1230	1222
1002	103642348	114.3660953	30.5347637	114.3663364	30.5351251	48.5923565	1219	1230
1003	366939507	114.3526506	30.53512808	114.3527144	30.5351682	7.570241961	366	369
1004	366939507	114.3527144	30.5351682	114.3527345	30.53517887	2.266122666	369	372
1005	243164213	114.352845	30.53512355	114.3527345	30.53517887	12.24903034	385	372
1006	366939504	114.3518004	30.5350518	114.3520628	30.5352166	31.11117284	305	323
1007	366939507	114.3520628	30.5352166	114.3525989	30.53509558	71.70448548	323	362
1008	366939501	114.3526427	30.53522483	114.3527144	30.5351682	9.311865925	365	369
1009	243164213	114.3527345	30.53517887	114.3526427	30.53522483	10.17777569	372	365
1010	312772222	114.3529183	30.53508688	114.3530983	30.5352308	23.51503317	390	408
1011	312772212	114.3530983	30.5352308	114.3532274	30.5350231	26.17751056	408	423
1012	312772215	114.3530983	30.5352308	114.3533568	30.535079	29.97682816	408	437
1013	103751584	114.3617212	30.5347686	114.3616247	30.535235	53.25663616	1110	1106
1014	366939504	114.3520628	30.5352166	114.3521977	30.53530127	15.989797	323	335
1015	243164211	114.3521977	30.53530127	114.3525989	30.53509558	44.74618495	335	362
1016	366939504	114.3521977	30.53530127	114.3522419	30.53532902	5.24107898	335	339
1017	234857978	114.3526506	30.53512808	114.3522419	30.53532902	45.10321736	366	339
1018	366939499	114.3520766	30.53536335	114.3517264	30.5351194	43.13747188	325	301
1019	243164211	114.3520766	30.53536335	114.3521977	30.53530127	13.50670734	325	335
1020	103937240	114.3662236	30.5351105	114.363293	30.5348794	308.1024201	1222	1167
1021	103747027	114.3585585	30.5353598	114.3583578	30.5351445	31.44831843	949	939
1022	527572904	114.3585585	30.5353598	114.3591939	30.5351124	66.89322192	949	973
1023	366939504	114.3522419	30.53532902	114.3523274	30.53538268	10.13458413	339	343
1024	243164213	114.3526427	30.53522483	114.3523274	30.53538268	34.95689053	365	343
1025	366939499	114.3521241	30.53539642	114.3520766	30.53536335	5.846710216	329	325
1026	234857978	114.3522419	30.53532902	114.3521241	30.53539642	13.61328453	339	329
1027	103942712	114.3501441	30.535419	114.3500755	30.5350603	40.63050636	168	166
1028	366939504	114.3523274	30.53538268	114.3523918	30.5354231	7.633687627	343	357
1029	366939501	114.3523918	30.5354231	114.3526427	30.53522483	32.60471692	357	365
1030	103749314	114.3533123	30.5354281	114.3551738	30.5346944	242.754313	428	617
1031	366939499	114.3521976	30.53544765	114.3521241	30.53539642	9.060107758	334	329
1032	243164213	114.3523274	30.53538268	114.3521976	30.53544765	14.38859133	343	334
1033	231883160	114.3718178	30.5353994	114.3716858	30.53507852	37.76091803	1334	1331
1034	127024099	114.3718178	30.5353994	114.3717294	30.5350658	37.94446648	1334	1332
1035	103642343	114.3577287	30.5354631	114.3574521	30.5350733	50.87832058	898	852
1036	103747547	114.3583578	30.5351445	114.3577287	30.5354631	70.00427042	939	898
1037	366939504	114.3523918	30.5354231	114.3524864	30.5354825	11.21525028	357	360
1038	103639131	114.3684215	30.5354567	114.3676208	30.5350609	88.49655113	1281	1260
1039	103746471	114.3702024	30.5351797	114.3700039	30.5354777	39.19385588	1320	1319
1040	366939499	114.3523685	30.5355667	114.3521976	30.53544765	21.05080846	351	334
1041	273990971	114.3523685	30.5355667	114.3524864	30.5354825	14.6679882	351	360
1042	103746096	114.366223	30.5343982	114.368375	30.53553429	242.9589976	1223	1279
1043	103745609	114.3684215	30.5354567	114.368375	30.53553429	9.691065898	1281	1279
